image_path,class_label,attributes,caption,split,instance_id
images/team9_sneakers_05_a.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",multicolour sneakers outer side view,train,team9_sneakers_05
images/team9_sneakers_05_b.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",multicolour sneakers outer side view,train,team9_sneakers_05
images/team9_sneakers_05_c.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",multicolour sneakers top rotated view,train,team9_sneakers_05
images/team9_sneakers_05_d.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",multicolour sneakers top view,train,team9_sneakers_05
images/team9_sneakers_06_a.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers outer side view,val,team9_sneakers_06
images/team9_sneakers_06_b.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers top view,val,team9_sneakers_06
images/team9_sneakers_06_c.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers outer side view,val,team9_sneakers_06
images/team9_sneakers_06_d.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers slanted outer side view,val,team9_sneakers_06
images/team9_sneakers_07_a.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",brown sneakers slanted outer side view,train,team9_sneakers_07
images/team9_sneakers_07_b.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",brown sneakers rotated outer side view,train,team9_sneakers_07
images/team9_sneakers_07_c.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",brown sneakers inner side view,train,team9_sneakers_07
images/team9_sneakers_07_d.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",brown sneakers outer side view,train,team9_sneakers_07
images/team9_sneakers_08_a.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers front slanted view,train,team9_sneakers_08
images/team9_sneakers_08_b.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers outer side view,train,team9_sneakers_08
images/team9_sneakers_08_c.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers top view,train,team9_sneakers_08
images/team9_sneakers_08_d.jpg,sneakers,"color:blue;material:fabric;condition:new;size:medium",blue sneakers front view,train,team9_sneakers_08
images/team9_sneakers_09_a.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and blue sneakers outer side view,train,team9_sneakers_09
images/team9_sneakers_09_b.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and blue sneakers front view,train,team9_sneakers_09
images/team9_sneakers_09_c.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and blue sneakers inner side view,train,team9_sneakers_09
images/team9_sneakers_09_d.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and blue sneakers top view,train,team9_sneakers_09
images/team9_sneakers_10_a.jpg,sneakers,"color:white;material:fabric;condition:new;size:medium",white sneakers with coloured spots slanted front view,val,team9_sneakers_10
images/team9_sneakers_10_b.jpg,sneakers,"color:white;material:fabric;condition:new;size:medium",white sneakers with coloured spots top view,val,team9_sneakers_10
images/team9_sneakers_10_c.jpg,sneakers,"color:white;material:fabric;condition:new;size:medium",white sneakers with coloured spots outer side view,val,team9_sneakers_10
images/team9_sneakers_10_d.jpg,sneakers,"color:white;material:fabric;condition:new;size:medium",white sneakers with coloured spots slanted inner side view,val,team9_sneakers_10
images/team9_sneakers_11_a.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",yellow sneakers with white base outer side view,train,team9_sneakers_11
images/team9_sneakers_11_b.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",yellow sneakers with white base outer side slanted view,train,team9_sneakers_11
images/team9_sneakers_11_c.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",yellow sneakers with white base top rotated view,train,team9_sneakers_11
images/team9_sneakers_11_d.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",yellow sneakers with white base outer side view,train,team9_sneakers_11
images/team9_sneakers_12_a.jpg,sneakers,"color:green;material:fabric;condition:new;size:medium",green sneakers with white base outer side view,train,team9_sneakers_12
images/team9_sneakers_12_b.jpg,sneakers,"color:green;material:fabric;condition:new;size:medium",green sneakers with white base outer side view,train,team9_sneakers_12
images/team9_sneakers_12_c.jpg,sneakers,"color:green;material:fabric;condition:new;size:medium",green sneakers with white base top view,train,team9_sneakers_12
images/team9_sneakers_12_d.jpg,sneakers,"color:green;material:fabric;condition:new;size:medium",green sneakers with white base inner side slanted view,train,team9_sneakers_12
images/team9_sneakers_13_a.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",white and green sneakers outer side view,train,team9_sneakers_13
images/team9_sneakers_13_b.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",white and green sneakers top slanted view,train,team9_sneakers_13
images/team9_sneakers_13_c.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",white and green sneakers outer side slanted view,train,team9_sneakers_13
images/team9_sneakers_13_d.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",white and green sneakers inner side view,train,team9_sneakers_13
images/team9_sneakers_14_a.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and red sneakers outer side view,train,team9_sneakers_14
images/team9_sneakers_14_b.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and red sneakers top slanted view,train,team9_sneakers_14
images/team9_sneakers_14_c.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and red sneakers top view,train,team9_sneakers_14
images/team9_sneakers_14_d.jpg,sneakers,"color:multicolor;material:fabric;condition:new;size:medium",black and red sneakers outer side view,train,team9_sneakers_14
images/team9_sneakers_15_a.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",canewood coloured sneaker outer side view,train,team9_sneakers_15
images/team9_sneakers_15_b.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",canewood coloured sneaker outer side slanted view,train,team9_sneakers_15
images/team9_sneakers_15_c.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",canewood coloured sneaker top view,train,team9_sneakers_15
images/team9_sneakers_15_d.jpg,sneakers,"color:unknown;material:fabric;condition:new;size:medium",canewood coloured sneaker inner side slanted view,train,team9_sneakers_15
images/team9_umbrella_01_a.jpg,umbrella,color:unknown;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_01
images/team9_umbrella_01_b.jpg,umbrella,color:unknown;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_01
images/team9_umbrella_01_c.jpg,umbrella,color:unknown;material:fabric;condition:new;size:medium,close umbrella,train,team9_umbrella_01
images/team9_umbrella_02_a.jpg,umbrella,color:blue;material:fabric;condition:new;size:medium,close umbrella,train,team9_umbrella_02
images/team9_umbrella_03_a.jpg,umbrella,color:transparent;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_03
images/team9_umbrella_03_b.jpg,umbrella,color:transparent;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_03
images/team9_umbrella_03_c.jpg,umbrella,color:transparent;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_03
images/team9_umbrella_03_d.jpg,umbrella,color:transparent;material:fabric;condition:new;size:medium,close umbrella,train,team9_umbrella_03
images/team9_umbrella_04_a.jpg,umbrella,color:black;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_04
images/team9_umbrella_04_b.jpg,umbrella,color:black;material:fabric;condition:new;size:medium,open umbrella,train,team9_umbrella_04
images/team9_umbrella_04_c.jpg,umbrella,color:black;material:fabric;condition:new;size:medium,close umbrella,train,team9_umbrella_04
images/team9_umbrella_04_d.jpg,umbrella,color:black;material:fabric;condition:new;size:medium,close umbrella,train,team9_umbrella_04
images/team9_umbrella_04_e.jpg,umbrella,color:black;material:fabric;condition:new;size:medium,close umbrella,train,team9_umbrella_04
images/team9_umbrella_05_a.jpg,umbrella,color:unknown;material:fabric;condition:used;size:small,close umbrella,train,team9_umbrella_05
images/team9_umbrella_05_b.jpg,umbrella,color:unknown;material:fabric;condition:used;size:small,close umbrella,train,team9_umbrella_05
images/team9_umbrella_05_c.jpg,umbrella,color:unknown;material:fabric;condition:used;size:small,open umbrella,train,team9_umbrella_05
images/team9_umbrella_05_d.jpg,umbrella,color:unknown;material:fabric;condition:used;size:small,open umbrella,train,team9_umbrella_05
images/team9_umbrella_06_a.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,close umbrella,val,team9_umbrella_06
images/team9_umbrella_06_b.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,close umbrella,val,team9_umbrella_06
images/team9_umbrella_06_c.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,open umbrella,val,team9_umbrella_06
images/team9_umbrella_06_d.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,open umbrella,val,team9_umbrella_06
images/team9_umbrella_06_e.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,open umbrella,val,team9_umbrella_06
images/team9_umbrella_07_a.jpg,umbrella,color:unknown;material:plastic;condition:used;size:large,close umbrella,train,team9_umbrella_07
images/team9_umbrella_07_b.jpg,umbrella,color:unknown;material:plastic;condition:used;size:large,open umbrella,train,team9_umbrella_07
images/team9_umbrella_07_c.jpg,umbrella,color:unknown;material:plastic;condition:used;size:large,open umbrella,train,team9_umbrella_07
images/team9_umbrella_07_d.jpg,umbrella,color:unknown;material:plastic;condition:used;size:large,open umbrella,train,team9_umbrella_07
images/team9_umbrella_07_e.jpg,umbrella,color:unknown;material:plastic;condition:used;size:large,close umbrella,train,team9_umbrella_07
images/team9_umbrella_08_a.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_08
images/team9_umbrella_08_b.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_08
images/team9_umbrella_08_c.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_08
images/team9_umbrella_08_d.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_08
images/team9_umbrella_08_e.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,umbrella bottom view,train,team9_umbrella_08
images/team9_umbrella_09_a.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_09
images/team9_umbrella_09_b.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_09
images/team9_umbrella_09_c.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_09
images/team9_umbrella_10_a.jpg,umbrella,color:black;material:fabric;condition:used;size:small,close umbrella,val,team9_umbrella_10
images/team9_umbrella_10_b.jpg,umbrella,color:black;material:fabric;condition:used;size:small,close umbrella,val,team9_umbrella_10
images/team9_umbrella_10_c.jpg,umbrella,color:black;material:fabric;condition:used;size:small,open umbrella,val,team9_umbrella_10
images/team9_umbrella_10_d.jpg,umbrella,color:black;material:fabric;condition:used;size:small,open umbrella,val,team9_umbrella_10
images/team9_umbrella_11_a.jpg,umbrella,color:black;material:fabric;condition:used;size:small,hanging umbrella,train,team9_umbrella_11
images/team9_umbrella_11_b.jpg,umbrella,color:black;material:fabric;condition:used;size:small,half close umbrella,train,team9_umbrella_11
images/team9_umbrella_12_a.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_12
images/team9_umbrella_12_b.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_12
images/team9_umbrella_12_c.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_12
images/team9_umbrella_13_a.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_13
images/team9_umbrella_13_b.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_13
images/team9_umbrella_13_c.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_13
images/team9_umbrella_13_d.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_13
images/team9_umbrella_14_a.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_14
images/team9_umbrella_14_b.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,close umbrella,train,team9_umbrella_14
images/team9_umbrella_14_c.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_14
images/team9_umbrella_14_d.jpg,umbrella,color:green;material:fabric;condition:used;size:medium,open umbrella,train,team9_umbrella_14
images/team9_umbrella_15_a.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,open umbrella,train,team9_umbrella_15
images/team9_umbrella_15_b.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,open umbrella,train,team9_umbrella_15
images/team9_umbrella_15_c.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,close umbrella,train,team9_umbrella_15
images/team9_umbrella_15_d.jpg,umbrella,color:multicolor;material:fabric;condition:used;size:large,close umbrella,train,team9_umbrella_15
images/team9_umbrella_16_a.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,val,team9_umbrella_16
images/team9_umbrella_16_b.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,val,team9_umbrella_16
images/team9_umbrella_16_c.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,open umbrella,val,team9_umbrella_16
images/team9_umbrella_16_d.jpg,umbrella,color:black;material:fabric;condition:used;size:medium,close umbrella,val,team9_umbrella_16
images/team9_wristwatch_01_a.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch blue dial,train,team9_wristwatch_01
images/team9_wristwatch_01_b.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch blue dial,train,team9_wristwatch_01
images/team9_wristwatch_01_c.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch blue dial,train,team9_wristwatch_01
images/team9_wristwatch_01_d.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch blue dial,train,team9_wristwatch_01
images/team9_wristwatch_02_a.jpg,wristwatch,color:black;material:metal;condition:new;size:medium,analog watch,val,team9_wristwatch_02
images/team9_wristwatch_02_b.jpg,wristwatch,color:black;material:metal;condition:new;size:medium,analog watch,val,team9_wristwatch_02
images/team9_wristwatch_02_c.jpg,wristwatch,color:black;material:metal;condition:new;size:medium,analog watch,val,team9_wristwatch_02
images/team9_wristwatch_03_a.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_03
images/team9_wristwatch_03_b.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_03
images/team9_wristwatch_03_c.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_03
images/team9_wristwatch_03_d.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_03
images/team9_wristwatch_04_a.jpg,wristwatch,color:silver;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_04
images/team9_wristwatch_04_b.jpg,wristwatch,color:silver;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_04
images/team9_wristwatch_04_c.jpg,wristwatch,color:silver;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_04
images/team9_wristwatch_04_d.jpg,wristwatch,color:silver;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_04
images/team9_wristwatch_05_a.jpg,wristwatch,color:unknown;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_05
images/team9_wristwatch_05_b.jpg,wristwatch,color:unknown;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_05
images/team9_wristwatch_05_c.jpg,wristwatch,color:unknown;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_05
images/team9_wristwatch_05_d.jpg,wristwatch,color:unknown;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_05
images/team9_wristwatch_05_e.jpg,wristwatch,color:unknown;material:metal;condition:used;size:small,analog watch,train,team9_wristwatch_05
images/team9_wristwatch_06_a.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,analog watch,val,team9_wristwatch_06
images/team9_wristwatch_06_b.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,analog watch,val,team9_wristwatch_06
images/team9_wristwatch_06_c.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,analog watch,val,team9_wristwatch_06
images/team9_wristwatch_07_a.jpg,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_07
images/team9_wristwatch_07_b.jpg,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_07
images/team9_wristwatch_07_c.jpg,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_07
images/team9_wristwatch_07_d.jpg,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_07
images/team9_wristwatch_07_e.jpg,wristwatch,color:multicolor;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_07
images/team9_wristwatch_08_a.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_08
images/team9_wristwatch_08_b.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_08
images/team9_wristwatch_08_c.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_08
images/team9_wristwatch_08_d.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_08
images/team9_wristwatch_09_a.jpg,wristwatch,color:blue;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_09
images/team9_wristwatch_09_b.jpg,wristwatch,color:blue;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_09
images/team9_wristwatch_09_c.jpg,wristwatch,color:blue;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_09
images/team9_wristwatch_09_d.jpg,wristwatch,color:blue;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_09
images/team9_wristwatch_10_a.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch side view,train,team9_wristwatch_10
images/team9_wristwatch_10_b.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch with orange straps,train,team9_wristwatch_10
images/team9_wristwatch_10_c.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch with round dial,train,team9_wristwatch_10
images/team9_wristwatch_10_d.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch with round dial,train,team9_wristwatch_10
images/team9_wristwatch_10_e.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,watch with round dial,train,team9_wristwatch_10
images/team9_wristwatch_11_a.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,analog watch,val,team9_wristwatch_11
images/team9_wristwatch_11_b.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,analog watch,val,team9_wristwatch_11
images/team9_wristwatch_11_c.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,analog watch,val,team9_wristwatch_11
images/team9_wristwatch_11_d.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,analog watch,val,team9_wristwatch_11
images/team9_wristwatch_11_e.jpg,wristwatch,color:multicolor;material:unknown;condition:used;size:medium,analog watch,val,team9_wristwatch_11
images/team9_wristwatch_12_a.jpg,wristwatch,color:unknown;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_12
images/team9_wristwatch_12_b.jpg,wristwatch,color:unknown;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_12
images/team9_wristwatch_13_a.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_13
images/team9_wristwatch_13_b.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_13
images/team9_wristwatch_13_c.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital on watch,train,team9_wristwatch_13
images/team9_wristwatch_13_d.jpg,wristwatch,color:black;material:plastic;condition:used;size:medium,digital watch,train,team9_wristwatch_13
images/team9_wristwatch_14_a.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_14
images/team9_wristwatch_14_b.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_14
images/team9_wristwatch_14_c.jpg,wristwatch,color:black;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_14
images/team9_wristwatch_15_a.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_15
images/team9_wristwatch_15_b.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_15
images/team9_wristwatch_15_c.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_15
images/team9_wristwatch_15_d.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_15
images/team9_wristwatch_15_e.jpg,wristwatch,color:silver;material:metal;condition:used;size:medium,analog watch,train,team9_wristwatch_15
